"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1963-08","486","0","0","46","0","0.0","0.22","99","9","0.37","0.0","71.4","89.2","53.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1963-09","566","0","0","41","0","0.0","1.58","94","57","2.11","0.0","66.1","82.0","50.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1963-10","576","0","0","17","0","0.0","0.12","92","386","0.21","0.0","54.7","72.0","37.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1963-11","576","0","0","7","0","0.0","0.04","65","1220","0.04","0.0","37.2","52.5","21.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1963-12","576",,"3","-25",,"6.0","0.61","61","2548","0.87","9.8","22.2","33.3","11.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-01","0",,"0","-4",,"0.5","0.03","52","3652","0.03","0.5","29.4","40.9","17.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-02","0","1","0","-3","1","0.5","0.07","61","4589","0.07","0.5","32.7","44.7","20.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-03","0",,"1","-15",,"4.0","0.22","77","5613","0.38","4.0","32.0","47.5","16.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-04","0",,,"14",,,"1.02","80","6171","3.81",,"46.4","61.3","31.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-05","15","0","0","32","0","0.0","1.14","91","6424","2.91","0.0","57.3","72.0","42.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-06","52","0","0","34","0","0.0","1.79","98","6544","5.37","0.0","62.2","75.9","48.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-07","324","0","0","45","0","0.0","0.00","99","0","0.00","0.0","73.8","91.5","56.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-08","474","0","0","37","0","0.0","1.21","103","81","2.37","0.0","67.2","84.7","49.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-09","477","0","0","25","0","0.0","0.04","91","343","0.04","0.0","56.4","72.3","40.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-10","477","0","0","20","0","0.0","0.15","85","782","0.25","0.0","50.8","69.2","32.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-11","477","3",,"-17","5",,"0.15","67","1804","0.68",,"30.9","45.0","16.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1964-12","477",,,"-37",,,"0.12","47","3382","0.55",,"14.1","25.8","2.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-01","0",,"1","-20",,"3.0","0.16","52","4626","0.46","3.0","24.9","37.4","12.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-02","0",,"4","-29",,"6.0","0.32","63","5715","0.70","14.0","26.1","37.8","14.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-03","0","5","4","-19","8","3.0","0.17","60","7001","0.52","10.0","23.5","36.7","10.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-04","0","1","1","22","2","2.0","0.45","80","7568","1.19","2.0","46.1","60.3","31.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-05","1","0","0","29","0","0.0","0.49","85","7904","1.61","0.0","54.2","68.8","39.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-06","22","0","0","32","0","0.0","1.11","87","8011","3.72","0.0","62.1","77.2","47.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-07","199","0","0","44","0","0.0","0.75","95","5","1.66","0.0","70.6","87.6","53.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-08","341","0","0","36","0","0.0","0.96","102","53","1.52","0.0","68.0","84.1","52.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-09","344","0","0","23","0","0.0","0.44","87","566","2.22","0.0","48.0","58.8","37.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-10","344","0","0","24","0","0.0","0.02","88","966","0.04","0.0","52.1","70.3","33.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-11","344","6","3","12","3","3.0","0.21","74","1797","0.47","5.0","36.3","49.6","23.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1965-12","344","4","4","-23","7","3.0","0.22","62","2986","0.47","9.1","26.6","41.3","12.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-01","0",,"3","-27",,"5.0","0.26","53","4613","0.39","8.0","10.9","22.8","-1.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-02","0",,"1","-16",,"2.0","0.08","49","5829","0.19","2.0","21.6","35.9","7.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-03","0",,,"-11",,,"0.14","75","6710","0.25",,"36.6","51.2","21.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-04","0",,,"13",,,"0.25","73","7391","1.02",,"42.3","55.3","29.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-05","44","0","0","24","0","0.0","0.33","92","7674","0.50","0.0","57.3","74.2","40.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-06","102","0","0","37","0","0.0","0.43","101","7787","1.37","0.0","63.1","78.3","48.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-07","379","0","0","49","0","0.0","0.20","100","0","0.28","0.0","73.9","90.7","57.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-08","489","0","0","37","0","0.0","0.78","97","71","0.96","0.0","66.3","82.3","50.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-09","537","0","0","32","0","0.0","2.21","93","183","2.96","0.0","62.9","78.6","47.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-10","537","0","0","21","0","0.0","0.43","79","717","0.50","0.0","47.8","62.5","33.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-11","537",,"5","-11",,"3.0","0.27","57","1788","0.98","10.5","29.3","41.9","16.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1966-12","537",,,"-17",,,"0.48","54","3155","0.96",,"20.9","32.3","9.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-01","0","16","5","-8","4","1.5","0.11","60","4289","0.29","5.9","27.0","37.0","17.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-02","0",,,"-1",,,"0.29","64","5144","0.30",,"34.4","47.1","21.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-03","0","6",,"-8","5",,"0.24","73","6150","1.03",,"32.6","45.3","19.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-04","0","2",,"16","6",,"0.33","70","6798","1.24",,"43.4","58.5","28.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-05","10","1",,"19","2",,"1.52","89","7164","2.39",,"53.5","68.6","38.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-06","29","0","0","39","0","0.0","1.23","89","7291","5.31","0.0","61.1","73.3","48.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-07","244","0",,"45","0",,"0.31","95","3","0.70",,"71.8","88.9","54.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-08","417","0",,"39","0",,"1.21","97","12","1.34",,"70.3","89.7","51.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-09","460","0",,"33","0",,"0.26","92","119","0.87",,"62.9","79.8","45.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-10","460","0",,"15","0",,"0.51","80","567","0.85",,"50.5","65.2","35.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-11","460","0",,"1","0",,"0.22","65","1453","0.30",,"35.5","48.2","22.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1967-12","460","9","4","-24","4","3.5","0.14","53","2779","0.32","7.9","22.2","35.1","9.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-01","0","31","5","-31","9","3.5","0.26","61","4198","1.17","15.6","17.7","31.9","3.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-02","0","3","0","3","3","0.3","0.07","65","5130","0.22","0.6","32.9","44.3","21.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-03","0","1","0","13","1","0.5","0.09","75","5819","0.15","0.5","42.7","58.9","26.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-04","0","0",,"15","0",,"0.45","85","6439","1.83",,"44.4","59.8","29.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-05","0","0",,"24","0",,"0.50","83","6777","2.70",,"53.9","68.0","39.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-06","34","0",,"39","0",,"2.07","93","6914","5.57",,"61.5","74.9","48.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-07","209","0",,"41","0",,"0.27","97","21","0.91",,"70.0","87.3","52.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-08","299","0","0","43","0","0.0","0.66","95","60","2.76","0.0","66.6","82.2","51.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-09","312","0","0","33","0","0.0","0.20","92","246","0.98","0.0","59.2","76.2","42.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-10","312","0","0","20","0","0.0","0.20","82","725","0.39","0.0","49.5","67.3","31.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-11","312",,,"11",,,"1.20","63","1597","2.14",,"35.9","46.7","25.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1968-12","312","16",,"-25","4",,"0.12","55","3035","0.59",,"18.6","29.5","7.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-01","0","30","4","-36","10","6.0","0.53","47","4963","1.08","12.5","2.8","14.2","-8.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-02","0","28",,"-4","6",,"0.08","43","6240","0.12",,"19.4","31.4","7.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-03","0","16",,"-14","6",,"0.09","71","7293","0.38",,"30.2","43.6","16.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-04","0","0",,"26","0",,"0.80","83","7700","2.27",,"51.4","68.8","34.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-05","20","0","0","26","0","0.0","0.33","94","7976","0.78","0.0","56.7","74.0","39.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-06","47","0","0","31","0","0.0","2.04","92","8140","6.04","0.0","60.4","74.7","46.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-07","191","0","0","44","0","0.0","0.47","98","9","1.16","0.0","69.3","85.6","53.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-08","387","0","0","42","0","0.0","0.61","101","15","0.79","0.0","71.1","91.4","50.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-09","416","0","0","33","0","0.0","0.30","94","151","0.56","0.0","61.4","79.5","43.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-10","416",,,"15",,,"0.42","78","878","1.31",,"41.5","53.6","29.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-11","416","3","1","7","3","3.0","0.23","74","1674","0.28","3.0","38.5","52.8","24.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1969-12","416","3","0","0","1","0.8","0.08","59","2739","0.13","1.3","29.5","41.7","17.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-01","0","9","4","-17","8","4.5","0.21","51","4087","0.59","9.0","20.1","31.4","8.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-02","0","5","3","1","4","4.0","0.63","60","4919","1.52","7.6","31.7","45.0","18.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-03","0",,"1","-3",,"2.0","0.20","57","5936","0.68","2.0","32.2","43.6","20.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-04","0","0","2","12","0","4.5","1.20","79","6693","2.54","8.5","39.8","53.3","26.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-05","2","0","0","30","0","0.0","0.79","89","6962","4.43","0.0","56.2","70.5","41.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-06","101","0","0","38","0","0.0","0.69","97","7013","1.85","0.0","66.4","83.3","49.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-07","288","0","0","41","0","0.0","0.24","95","5","0.47","0.0","71.1","88.8","53.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-08","468","0","0","41","0","0.0","0.04","98","15","0.05","0.0","70.5","90.6","50.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-09","480","1","0","25","1","0.8","0.68","89","271","1.91","0.8","56.1","72.8","39.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-10","480","0","0","18","0","0.0","0.53","86","879","1.00","0.0","45.4","60.6","30.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-11","480",,"2","-10",,"3.5","0.50","64","1853","0.93","5.5","32.5","45.0","20.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1970-12","480","22","3","-12","6","2.8","0.21","56","3185","0.44","8.9","22.0","34.4","9.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-01","0","30","2","-21","12","6.5","0.39","53","4654","1.12","12.6","17.6","27.5","7.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-02","0","17","3","-21","7","2.5","0.17","54","5756","0.48","6.1","25.7","36.2","15.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-03","0","10","2","-11","3","2.0","0.32","75","6679","0.58","4.0","35.2","48.9","21.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-04","0","0","0","19","0","0.0","0.24","79","7262","1.25","0.0","45.6","60.3","30.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-05","6","0","0","29","0","0.0","0.63","89","7537","1.28","0.0","56.4","71.5","41.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-06","61","0","0","37","0","0.0","0.30","98","7610","1.00","0.0","64.4","80.1","48.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-07","169","0","0","39","0","0.0","0.11","98","22","0.27","0.0","67.9","87.1","48.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-08","462","0","0","38","0","0.0","1.06","100","29","1.10","0.0","74.2","93.8","54.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-09","474","0","0","26","0","0.0","0.54","92","294","1.92","0.0","56.6","73.2","40.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-10","474","2","1","2","2","1.8","1.18","78","889","3.08","1.8","45.8","59.5","32.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-11","474","0","0","5","0","0.3","0.01","68","1727","0.04","0.6","37.1","50.6","23.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1971-12","474","26","4","-21","8","2.5","0.23","43","3187","0.87","11.2","17.9","30.7","5.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-01","0","29","5","-30","17","7.5","0.34","50","4632","0.90","16.0","13.4","26.1","0.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-02","0","29","4","-18","16","2.0","0.26","63","5756","0.72","5.3","26.2","38.3","14.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-03","0","5","1","2","13","6.0","0.22","74","6477","0.48","6.3","41.0","55.4","26.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-04","0","0","1","14","0","1.0","0.92","75","7039","1.06","1.0","46.3","62.7","29.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-05","15","0","0","28","0","0.0","1.54","90","7329","2.52","0.0","56.1","70.4","41.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-06","102","0","0","39","0","0.0","0.66","91","7366","1.39","0.0","66.7","82.5","50.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-07","210","0","0","36","0","0.0","1.14","96","67","1.71","0.0","66.3","83.4","49.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-08","382","0","0","44","0","0.0","1.55","100","73","3.71","0.0","70.4","86.9","53.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-09","385","0","1","22","0","3.0","0.38","84","364","1.12","3.0","55.4","72.4","38.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-10","385","2","0","7","1","0.5","0.60","79","971","2.08","0.5","45.4","60.9","29.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-11","385",,"0","13",,"0.3","0.25","61","1869","0.32","0.3","35.1","46.0","24.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1972-12","385","20","5","-34","7","5.0","0.21","59","3334","0.75","13.9","17.7","29.5","6.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-01","0","24","4","-25","8","3.5","0.21","55","4650","0.63","9.5","22.5","33.2","11.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-02","0","11","1","-21","4","3.3","0.15","60","5652","0.17","3.6","29.2","42.1","16.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-03","0","0","0","15","0","0.5","0.36","66","6438","1.06","0.5","39.6","55.4","23.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-04","0","1","1","7","4","3.5","1.12","73","7110","2.43","4.0","42.6","56.6","28.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-05","5","0","0","26","0","0.0","0.52","88","7388","1.17","0.0","55.1","72.5","37.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-06","99","0","0","38","0","0.0","0.53","97","7473","1.40","0.0","65.3","81.2","49.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-07","240","0","0","37","0","0.0","0.19","101","15","0.29","0.0","69.2","86.7","51.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-08","428","0","0","45","0","0.0","0.80","99","18","1.81","0.0","71.0","88.9","53.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-09","438","0","0","28","0","0.0","1.22","88","234","3.17","0.0","58.1","73.4","42.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-10","438","0","0","25","0","0.0","0.35","82","682","0.94","0.0","50.6","67.5","33.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-11","438",,"3","-1",,"3.5","0.12","67","1716","0.85","5.5","29.3","40.3","18.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1973-12","438",,"3","-18",,"4.0","0.37","55","2821","1.03","9.5","29.4","40.6","18.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-01","0",,"2","-31",,"5.0","0.36","61","4070","0.50","8.5","21.6","33.8","9.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-02","0",,,"-1",,,"0.12","62","4914","0.13",,"34.9","48.3","21.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-03","0",,"0","8",,"0.5","0.42","71","5723","0.65","1.0","38.9","53.6","24.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-04","5",,,"20",,,"0.75","86","6189","2.24",,"49.6","65.4","33.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-05","5","0","0","24","0","0.0","0.81","82","6592","2.59","0.0","52.0","65.6","38.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-06","114","0","0","33","0","0.0","0.65","97","6684","1.50","0.0","65.6","83.4","47.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-07","365","0","0","43","0","0.0","0.46","100","1","0.65","0.0","73.1","91.6","54.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-08","421","0","0","40","0","0.0","1.54","99","60","2.39","0.0","64.9","82.5","47.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-09","422","0","0","25","0","0.0","0.79","91","325","1.66","0.0","56.2","74.4","37.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-10","422","0","0","17","0","0.0","1.30","85","764","1.72","0.0","50.9","69.6","32.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-11","422","0","0","5","0","0.0","0.32","60","1646","0.37","0.0","35.6","49.4","21.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1974-12","422",,,"-12",,,"0.23","59","2712","0.53",,"29.3","43.1","15.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-01","0",,"2","-21",,"13.0","0.60","53","3989","1.16","14.5","23.8","35.9","11.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-02","0",,"1","-26",,"1.5","0.13","46","5383","0.37","1.5","15.2","28.1","2.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-03","0",,"3","10",,"5.0","0.25","59","6391","0.74","9.0","32.5","44.5","20.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-04","0","6","2","8","15","8.0","0.49","70","7183","1.89","15.0","38.6","51.5","25.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-05","1","0","0","25","0","0.0","0.93","88","7578","4.40","0.0","52.3","66.9","37.7"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-06","15","0","0","36","0","0.0","0.71","90","7713","1.84","0.0","61.0","76.7","45.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-07","272","0","0","44","0","0.0","0.71","101","0","1.31","0.0","73.3","90.2","56.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-08","366","0","0","39","0","0.0","0.29","98","42","0.64","0.0","66.7","84.9","48.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-09","371","0","0","28","0","0.0","0.28","88","234","0.39","0.0","58.3","78.2","38.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-10","371",,,"17",,,"1.07","86","778","2.63",,"46.8","62.0","31.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-11","371","13","6","-22","9","3.7","0.51","73","1629","1.63","13.3","31.2","45.4","17.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1975-12","371","31","5","-19","12","5.5","0.35","59","2809","1.08","15.8","26.9","38.0","15.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-01","0","30","3","-18","13","2.8","0.23","60","4027","0.46","7.5","25.7","36.5","14.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-02","0","7","4","-7","2","1.4","0.17","65","4944","0.56","5.7","33.4","46.2","20.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-03","0","12","2","-19","5","4.5","0.32","68","5975","0.54","6.8","31.7","46.1","17.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-04","0","2","1","21","3","2.7","0.88","82","6509","3.23","2.7","47.2","61.3","33.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-05","0","0","0","27","0","0.0","1.06","84","6794","2.13","0.0","55.8","71.2","40.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-06","17","0","0","36","0","0.0","1.48","89","6963","3.06","0.0","59.9","74.3","45.6"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-07","201","0","0","40","0","0.0","0.47","105","7","0.50","0.0","70.7","89.6","51.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-08","286","0","0","36","0","0.0","0.26","98","29","0.35","0.0","67.1","86.4","47.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-09","305","0","0","25","0","0.0","0.65","95","249","1.11","0.0","57.8","78.2","37.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-10","305",,,"11",,,"0.72","88","910","1.00",,"42.8","61.2","24.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-11","305","5","2","-3","9","5.5","0.40","70","1760","0.72","10.8","33.7","50.2","17.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1976-12","305","24","1","1","6","3.3","0.11","61","2842","0.19","3.7","28.9","42.7","15.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-01",,"30","5","-22","13","4.5","0.20",,,"0.88","17.2",,,"3.9"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-02",,"10","0","12","4","0.0","0.00","67",,"0.00","0.0","36.7","50.7","22.8"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-03",,"5","3","6","5","3.0","0.37","74",,"1.17","6.2","35.3","49.2","21.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-04",,,"1","19",,"1.5","0.56","86",,"0.83","1.5","48.1","65.0","31.2"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-05",,"0","0","32","0","0.0","0.86","86",,"2.24","0.0","56.2","70.9","41.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-06",,"0","0","39","0","0.0","0.60","94",,"1.06","0.0","66.9","83.4","50.3"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-07",,"0","0","41","0","0.0","0.16","99","30","0.51","0.0","69.3","86.1","52.5"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-08",,"0","0","39","0","0.0","0.50","95","98","1.73","0.0","64.7","80.0","49.4"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-09",,"0","0","30","0","0.0","0.28","88","367","1.28","0.0","56.5","72.0","41.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-10",,,,"22",,,"0.33","80","899","1.26",,"47.4","63.7","31.1"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-11",,"10","3","-25","8","6.0","0.16","67","1940","0.48","8.5","30.3","43.6","17.0"
"USC00244345","HUNTLEY EXPERIMENTAL STATION, MT US","1977-12",,"29","7","-23","7","4.0","0.32","48","3303","1.73","19.1","19.8","30.2","9.4"
